,SalePrice,SqFt1stFloor,SqFtHalfFloor,SqFt2ndFloor,SqFtUpperFloor,SqFtTotLiving,SqFtTotBasement,SqFtFinBasement,SqFtGarageBasement,SqFtGarageAttached,DaylightBasement,SqFtOpenPorch,SqFtEnclosedPorch,SqFtDeck,BrickStone,Bedrooms,BathHalfCount,Bath3qtrCount,BathFullCount,YrBuilt,Longitude,Latitude,cluster
2302,405000,1880,0,0,0,1880,720,0,720,0,1,0,0,0,0,3,1,0,1,1962,-122.1937565,47.4119971,2
2303,274950,1490,0,0,0,1490,0,0,0,550,0,40,0,0,0,3,1,1,1,1966,-122.322312,47.424301,3
2304,1220000,1090,0,1500,0,2590,0,0,0,570,0,260,0,0,0,4,1,1,1,2018,-122.2161978,47.7105474,4
2305,485000,2080,0,0,0,2080,0,0,0,640,0,90,0,450,100,3,1,1,1,1979,-122.319751,47.365888,0
2306,700000,480,0,480,0,1420,460,460,0,0,0,0,80,400,0,3,1,1,1,2018,-122.306894,47.6899233,1
2307,1030000,1500,0,0,0,2980,1480,1480,0,0,1,0,0,710,0,5,0,1,2,1964,-122.1900056,47.5508769,2
2308,875000,1150,0,1520,0,2670,460,0,460,0,0,0,0,530,0,4,1,0,2,2017,-122.3057582,47.5507468,4
2309,275000,1250,0,0,0,1800,960,550,0,0,0,0,0,220,0,4,1,1,1,1957,-122.2806956,47.4590792,3
2310,745000,1120,0,660,0,2550,1030,770,0,590,1,0,0,830,0,3,1,0,2,1977,-122.2620258,47.7675469,2
2311,645000,1130,0,0,0,1380,1130,250,290,0,0,0,0,0,0,3,0,0,1,1955,-122.3153174,47.7046227,3
2312,800000,510,0,530,530,1570,0,0,0,0,0,0,0,0,0,3,1,1,1,2017,-122.3065309,47.6032578,1
2313,760000,950,0,0,0,1070,950,120,0,0,1,0,0,180,0,3,0,0,1,1947,-122.2226993,47.5747536,3
2314,580900,950,0,1350,0,2300,0,0,0,290,0,90,0,100,0,3,1,1,1,2019,-122.3982633,47.5172743,1
2315,540000,1410,0,0,0,2560,1320,1150,0,460,0,0,0,200,0,6,1,1,1,1967,-122.1754013,47.5484917,2
2316,831000,1350,0,0,0,1490,670,140,0,420,1,0,0,0,0,4,1,1,1,1964,-122.146324,47.615095,2
2317,800000,900,360,0,0,1260,970,0,0,0,0,70,0,0,0,4,0,0,1,1946,-122.393602,47.5768941,3
2318,660000,1520,0,0,0,1520,0,0,0,0,0,130,0,0,0,4,0,1,1,1953,-122.3698517,47.7174603,3
2319,390000,1400,0,0,0,2290,1390,890,500,0,0,0,0,400,0,4,1,0,2,1961,-122.3487323,47.3347288,2
2320,503500,640,0,1010,0,1650,0,0,0,340,0,60,0,0,0,3,1,0,2,2018,-122.2973045,47.4951123,4
2321,569000,550,0,550,0,1350,470,250,220,0,1,0,0,530,0,3,1,1,1,2017,-122.2786592,47.5340679,1
2322,300000,1270,0,0,0,1270,0,0,0,290,0,0,0,0,0,3,0,0,1,1960,-122.2005165,47.3976087,3
2323,622000,410,0,480,480,1780,410,410,0,0,0,0,0,400,0,3,1,2,1,2018,-122.3508711,47.7034646,1
2324,910000,1430,0,0,0,1870,1430,440,680,0,1,0,0,100,0,3,0,1,2,1959,-122.1684972,47.5890764,2
2325,579000,620,0,620,0,1460,460,220,240,0,1,0,0,400,0,3,1,0,2,2016,-122.3519235,47.7052057,1
2326,673997,890,0,0,0,1780,890,890,0,0,1,0,0,290,0,3,1,1,0,1949,-122.1167849,47.5713164,2
2327,425000,900,0,0,0,1700,900,800,0,0,1,0,0,100,0,3,0,1,1,1955,-122.3163772,47.5144208,2
2328,320000,660,0,1000,0,1660,0,0,0,240,0,100,0,0,0,3,1,0,2,2016,-122.3558917,47.5108,1
2329,272950,2100,0,0,0,2100,0,0,0,0,0,60,0,0,0,4,1,0,1,1955,-122.2765033,47.4622331,3
2330,652500,1200,0,0,0,1830,1200,630,570,0,1,0,0,140,0,3,0,0,1,1960,-122.297468,47.7252094,2
2331,650000,770,400,0,0,1170,770,0,0,0,0,0,0,140,0,3,1,0,1,1924,-122.2697497,47.5642899,3
2332,375000,1220,0,1060,0,2280,280,0,0,480,0,60,0,190,0,4,1,1,1,1963,-122.2789251,47.3774407,4
2333,589700,850,0,1340,0,2190,0,0,0,360,0,160,0,0,0,4,1,0,2,2018,-122.2975791,47.494829,4
2334,1160000,1400,0,0,0,2400,1300,1000,0,0,0,50,0,230,100,4,0,0,1,1955,-122.221621,47.5021006,0
2335,725000,1070,0,0,0,1570,1000,500,0,0,0,50,0,70,0,3,0,1,1,1909,-122.297571,47.667643,3
2336,260000,1560,0,0,0,1560,0,0,0,340,0,0,0,0,85,3,0,1,1,1954,-122.21482,47.3179162,0
2337,700000,1110,0,0,0,2220,1110,1110,0,480,1,0,0,60,0,5,2,0,1,1962,-122.148056,47.6122228,2
2338,465000,1200,0,0,0,1440,720,240,320,160,1,0,0,0,0,3,1,0,1,1972,-122.1853091,47.7314762,2
2339,504323,1440,0,0,0,1440,0,0,0,240,0,0,0,0,0,3,0,0,2,1956,-122.2954785,47.7362176,3
2340,925000,940,0,860,0,1800,0,0,0,500,0,240,0,0,0,4,1,1,1,1972,-122.0965562,47.6371728,4
2341,1205000,1670,0,0,0,2920,1630,1250,0,440,1,200,0,200,0,5,0,2,1,1967,-122.1769648,47.599537,2
2342,575000,1500,0,0,0,2380,1500,880,620,0,1,90,0,220,0,4,0,1,2,1968,-122.1978911,47.7704621,2
2343,620000,1030,0,0,0,1030,0,0,0,0,0,0,0,0,15,3,0,0,1,1949,-122.3724184,47.7035329,3
2344,700000,1430,0,1490,0,3670,1430,750,0,640,1,150,0,0,80,4,1,1,1,1984,-122.2641665,47.5279434,0
2345,567500,1570,0,0,0,1570,0,0,0,0,0,50,0,60,0,2,1,0,1,1949,-122.3331527,47.7362003,3
2347,320000,1620,0,940,0,2560,1620,0,570,0,0,630,0,130,0,3,1,1,2,2003,-122.2216492,47.497866,4
2348,600000,890,0,0,0,990,890,100,240,0,0,40,0,0,0,3,0,0,1,1908,-122.3368373,47.7003183,3
2349,380000,1280,0,0,0,1880,1280,600,0,0,1,0,0,90,0,5,0,1,1,1947,-122.3423347,47.5100701,2
2350,695000,1050,0,1250,0,2300,0,0,0,260,0,0,0,230,0,3,1,1,1,2015,-122.292063,47.7159729,1
2351,469000,1810,0,0,0,1810,0,0,0,460,0,110,0,0,0,3,0,1,1,1968,-122.1432136,47.4531029,3
2352,686000,1470,0,0,0,2020,920,550,350,200,1,60,0,430,0,4,0,1,2,1981,-122.3543107,47.7431813,2
2353,1500000,880,240,0,0,2000,880,880,0,0,0,0,0,0,0,3,0,1,1,1950,-122.3859249,47.54987,3
2354,742500,540,0,540,0,1620,540,540,0,0,1,0,0,600,0,3,0,1,1,2016,-122.2971789,47.6168523,1
2355,232400,1400,0,0,0,1800,1350,400,780,0,1,50,0,310,0,3,1,1,1,1980,-122.1953567,47.5051341,2
2356,675000,1140,0,0,0,1140,330,0,0,0,0,0,60,380,0,2,0,0,1,1900,-122.3348861,47.6695518,3
2357,680000,1060,0,0,0,2050,990,990,0,0,1,0,0,170,0,4,0,0,3,1977,-122.2739267,47.5384955,2
2358,375000,1420,220,0,0,1640,0,0,0,0,0,0,0,100,0,2,0,0,2,1966,-122.0974064,47.383795,3
2359,369000,1310,0,0,0,2110,800,800,0,590,1,0,0,240,0,4,0,2,1,1977,-122.1160775,47.3507761,2
2360,679000,1470,0,0,0,1470,0,0,0,510,0,80,320,0,0,4,0,1,1,1967,-122.1688574,47.6028888,3
2361,850000,1090,0,0,0,1840,960,750,200,20,1,40,0,170,0,3,0,1,1,1926,-122.3531487,47.6450735,2
2362,400000,1190,0,0,0,1590,1510,400,320,320,1,0,0,140,15,3,0,1,1,1959,-122.2714025,47.4417403,2
2363,468000,1260,0,0,0,1550,1260,290,0,0,0,0,0,0,0,2,0,0,1,1939,-122.2544251,47.5083609,3
2364,560000,570,0,580,0,1710,560,560,0,0,1,0,0,0,0,4,1,1,2,2017,-122.3771164,47.5190413,1
2365,607000,1890,0,0,0,2860,1890,970,530,0,1,0,0,130,0,5,0,0,3,1969,-122.1731374,47.3692402,2
2366,434000,1310,400,0,0,1310,0,0,0,0,0,0,0,0,0,3,0,0,1,1961,-122.2114876,47.7101981,3
2367,180000,1490,540,0,0,2030,0,0,0,530,0,110,0,0,0,3,1,0,2,2018,-122.1501118,47.4934005,3
2368,762000,1340,1000,1410,0,3750,1190,0,240,0,0,240,0,150,0,3,1,1,3,2019,-122.3582063,47.6827823,4
2369,1600000,1355,0,1750,0,3105,0,0,0,620,0,280,0,0,0,5,0,1,2,2019,-122.1698989,47.690751,4
2370,599950,1025,0,1462,0,2487,0,0,0,400,0,45,0,0,0,4,0,1,2,2018,-122.1552405,47.4370759,4
2371,648000,1020,0,360,0,1960,990,580,410,0,0,0,0,50,0,3,0,1,2,1928,-122.3699379,47.6886063,2
2372,770000,1900,0,0,0,1900,0,0,0,480,0,0,0,0,0,3,0,0,2,1989,-122.1843168,47.5324164,3
2373,634720,1220,0,0,0,1220,720,0,0,0,0,150,0,80,0,2,0,2,0,1911,-122.3258647,47.6594627,3
2374,912000,1160,0,1550,0,2710,0,0,0,380,0,50,0,160,0,4,0,2,2,2017,-122.2431809,47.737874,4
2375,515000,1240,0,0,0,1890,1150,650,500,0,1,0,0,120,0,3,1,1,1,1977,-122.210815,47.7759796,2
2376,695000,2530,990,0,0,2530,0,0,0,420,0,50,0,350,0,3,0,1,1,1968,-122.1769007,47.7255585,3
2377,800000,1430,0,0,0,2050,620,620,0,0,1,40,0,0,0,4,0,1,1,1956,-122.1334086,47.6007316,2
2378,811091,480,0,480,460,1690,560,270,290,0,1,0,0,240,0,2,0,1,1,2017,-122.296982,47.6193976,1
2379,327500,970,590,0,0,1560,0,0,0,400,0,420,0,0,60,3,0,0,2,1947,-122.3721944,47.332015,3
2380,572500,1460,0,0,0,1460,0,0,0,0,0,0,0,570,0,3,0,0,1,1949,-122.2871425,47.6900398,3
2381,840000,1390,0,700,0,2090,1180,0,0,0,0,40,0,0,0,3,0,0,2,1907,-122.3322617,47.6595897,3
2382,700000,1240,0,1638,0,2878,0,0,0,460,0,78,0,0,0,4,0,1,2,2019,-122.1885031,47.4576913,4
2384,1550000,1580,0,600,0,2180,0,0,0,0,0,90,0,0,0,2,0,0,1,1947,-122.1904808,47.6542939,3
2385,410000,1340,0,0,0,1340,0,0,0,500,0,0,0,0,0,4,0,1,1,1967,-122.3208613,47.3119031,3
2386,450000,1680,0,0,0,1680,0,0,0,0,0,0,0,410,0,3,0,0,2,1970,-122.1249842,47.4748347,3
2387,745610,610,0,610,0,1640,550,420,130,50,1,90,0,560,0,3,1,1,1,2016,-122.3667596,47.664859,1
2388,359995,930,0,570,0,1500,0,0,0,460,0,80,0,70,0,3,1,1,1,1978,-122.3380793,47.311494,3
2389,221000,1120,0,0,0,860,0,0,0,0,0,0,0,0,0,3,0,0,1,1962,-122.3605507,47.2869537,3
2390,220000,1190,0,0,0,1190,0,0,0,460,0,0,0,0,0,3,0,0,1,1967,-122.2834799,47.3420678,3
2391,690970,1440,0,1710,0,3150,0,0,0,530,0,300,0,0,0,4,1,0,2,2016,-122.1220117,47.4757874,4
2392,277500,640,0,0,0,640,640,0,180,0,0,0,0,0,0,1,0,0,1,1925,-122.2636678,47.5173879,3
2393,245000,1520,0,0,0,1520,0,0,0,480,0,50,0,210,0,3,0,1,1,1979,-122.2702497,47.3311648,3
2394,910000,1660,0,0,0,2830,1560,1170,240,0,1,0,0,340,35,4,0,0,3,1966,-122.1318413,47.5687059,2
2395,1655000,1200,0,1020,0,2780,1040,560,0,0,0,0,0,220,92,5,1,0,1,1925,-122.2722697,47.65984,0
2396,635000,1460,0,0,0,1870,650,410,240,0,1,60,0,250,0,3,0,1,1,1964,-122.3373554,47.7358203,2
2397,355000,990,0,0,0,990,0,0,0,570,0,0,0,0,0,3,0,0,1,1959,-122.1953942,47.4413131,3
2398,715000,1690,0,0,0,1690,0,0,0,440,0,0,0,0,0,3,0,1,1,1965,-122.3632785,47.7736771,3
2399,589950,530,0,530,0,1380,530,320,210,0,1,0,0,40,0,3,0,2,1,2019,-122.281285,47.5392624,1
2400,470000,1330,0,0,0,1330,1250,0,0,0,1,0,0,180,0,3,0,1,1,1967,-122.2297558,47.4958755,3
2401,910000,1650,0,0,0,1650,0,0,0,480,0,0,0,800,0,4,0,1,1,1970,-122.145107,47.6644781,3
2402,955000,1170,0,1020,0,2430,1170,240,0,260,0,0,0,0,0,6,0,1,2,1946,-122.2915938,47.6932985,4
2403,460000,1190,0,0,0,2090,1190,900,180,0,1,0,0,140,0,4,0,0,2,1954,-122.3524041,47.4532109,2
2404,645000,610,0,490,0,1710,610,610,0,0,1,0,0,110,0,4,0,1,1,2019,-122.3632144,47.5567625,1
2405,829000,1500,0,0,0,3000,1500,1500,0,0,0,270,0,0,45,5,0,1,1,1955,-122.3829619,47.6908443,2
2406,770000,700,0,740,0,1940,500,500,0,0,1,0,0,430,0,4,0,1,1,2018,-122.3641096,47.5656694,1
2407,728000,990,0,0,0,1390,990,400,220,0,0,0,0,0,0,3,1,0,1,1952,-122.3823383,47.5268508,3
2408,350000,810,400,0,0,1570,810,360,240,0,0,0,0,380,0,4,0,0,1,1943,-122.2345152,47.5018509,3
2409,584950,1840,0,0,0,1840,0,0,0,350,0,0,0,0,0,4,1,0,1,1962,-122.1368011,47.5979182,3
2410,579950,480,0,520,520,1520,0,0,0,0,0,0,0,0,0,3,0,1,1,2017,-122.3426133,47.7329524,1
2411,503700,1170,0,760,0,1930,0,0,0,480,0,0,0,0,0,3,1,1,1,1973,-122.0942138,47.4558979,3
2412,665000,1030,0,0,0,1030,500,0,0,0,0,80,0,0,0,2,0,0,1,1915,-122.361321,47.6820153,3
2413,1100000,1050,620,0,0,1670,420,0,0,0,0,0,0,210,0,3,1,0,1,1900,-122.3315589,47.6764404,3
2414,602000,480,0,520,520,1520,0,0,0,0,0,0,0,0,0,3,0,1,1,2017,-122.342707,47.7328949,1
2415,725000,1800,0,0,0,2450,1800,650,550,0,1,0,0,170,0,4,1,1,1,1965,-122.186371,47.7204707,2
2416,771172,450,0,440,450,1610,570,270,300,0,1,0,0,310,0,2,0,1,1,2017,-122.2969918,47.6194388,1
2417,470000,1950,0,0,0,1950,0,0,0,560,0,80,0,0,15,3,0,1,1,1970,-122.1293209,47.4849904,3
2418,299950,1800,0,0,0,1800,0,0,0,0,0,0,0,0,0,3,0,1,1,1962,-122.2046857,47.4193049,3
2419,710000,1210,0,1240,0,3630,1180,1180,0,0,0,370,0,0,0,5,1,0,4,2017,-122.3305512,47.6600245,4
2420,349900,790,0,790,0,1580,0,0,0,550,0,0,0,420,0,3,0,1,1,1977,-122.2761356,47.3751239,3
2421,610000,1100,0,0,0,1740,640,640,0,220,0,0,0,0,0,4,1,0,1,1960,-122.3970296,47.5786004,3
2422,509850,2090,0,0,0,3780,2050,1690,360,230,1,0,0,160,0,4,0,2,1,1976,-122.2017363,47.347418,2
2423,339900,1090,740,0,0,1830,1090,0,0,0,0,140,0,200,0,4,0,0,1,1929,-122.2185601,47.3068761,3
2424,1150000,1130,0,1320,0,3010,1130,560,0,550,1,0,0,370,0,4,1,1,1,1978,-122.2451182,47.7131468,2
2425,420000,610,0,910,0,1520,0,0,0,260,0,120,0,0,0,3,1,0,2,2017,-122.2714429,47.4924212,4
2426,490000,1290,0,0,0,1290,0,0,0,440,0,0,0,0,0,3,0,0,1,1976,-122.1300351,47.7004438,3
2427,550000,330,0,330,0,980,320,320,0,0,1,0,60,210,0,2,0,1,1,2018,-122.2966035,47.608477,1
2428,291500,1040,0,0,0,1040,0,0,0,0,0,0,0,0,25,3,0,1,1,1951,-122.3031001,47.5805959,3
2429,674800,1370,0,0,0,2110,1320,740,570,0,1,0,0,270,0,3,1,1,1,1960,-122.3912245,47.7715176,2
2430,830000,1880,0,0,0,2500,920,620,300,250,1,0,0,420,0,4,0,1,1,1975,-122.2870672,47.7026206,2
2431,657950,1010,0,1515,0,2525,0,0,0,400,0,167,0,0,0,4,1,0,2,2018,-122.1552405,47.4370759,4
2432,1269990,1650,0,2160,0,3810,0,0,0,580,0,270,0,0,0,5,1,2,2,2017,-122.2016275,47.5170064,4
2433,450000,840,0,0,0,1040,840,200,260,0,0,0,0,0,85,2,0,0,1,1948,-122.3848069,47.5076359,0
2434,739950,1070,0,1600,0,2670,0,0,0,380,0,220,0,0,0,5,0,1,2,2019,-122.1734452,47.4972482,4
2435,620000,1530,0,0,0,1530,0,0,0,0,0,0,0,480,0,3,0,0,1,1953,-122.2963461,47.7412759,3
2436,550000,900,0,0,0,900,0,0,0,240,0,0,0,0,0,1,0,0,1,1941,-122.297814,47.694173,3
2437,889000,1250,470,0,0,2220,1340,500,220,0,0,0,0,0,0,3,1,0,1,1941,-122.2965492,47.6940677,3
2438,710915,1350,0,1690,0,3040,0,0,0,470,0,260,0,0,0,5,0,1,2,2016,-122.1220411,47.476821,4
2439,365000,1510,0,0,0,1860,830,350,210,350,1,0,0,80,0,4,1,0,2,1980,-122.2770742,47.4580854,2
2440,484950,984,0,1350,0,2334,0,0,0,418,0,198,0,0,0,3,1,0,2,2018,-122.138417,47.35202,4
2441,505000,1280,1250,0,0,2530,0,0,0,440,0,0,0,0,0,4,1,1,1,1973,-122.1570652,47.3820655,3
2442,1200000,1660,0,0,0,1660,0,0,0,430,0,60,0,0,40,3,1,0,1,1954,-122.2343106,47.6340417,3
2443,749950,600,0,600,0,1480,570,280,290,0,1,10,0,550,0,3,1,1,1,2018,-122.350249,47.6958259,1
2444,315000,1440,0,0,0,1840,1040,400,0,0,0,80,0,360,0,3,0,1,1,1961,-122.309676,47.3383697,3
2445,565000,450,0,450,0,1350,450,450,0,0,1,0,50,400,0,3,0,0,2,2019,-122.3820114,47.5524857,1
2446,350000,1240,0,0,0,1850,1200,610,290,190,1,0,0,100,0,3,0,1,1,1976,-122.1875333,47.3936472,2
2447,320000,1130,510,0,0,1640,1130,0,240,0,0,0,0,370,100,4,0,0,1,1928,-122.2914622,47.4463896,0
2448,740000,920,720,0,0,1640,900,0,0,0,0,180,0,0,0,3,1,0,1,1912,-122.3062338,47.6245692,3
2449,325000,1080,550,0,0,1630,0,0,0,530,0,0,0,0,0,4,0,1,1,1975,-122.1756627,47.3945865,3
2450,689000,380,0,400,310,1090,0,0,0,0,0,0,0,320,0,2,0,0,2,2019,-122.3757423,47.6955682,1
2451,585000,1500,0,0,0,2640,1140,1140,0,0,1,120,0,320,0,4,0,2,1,1963,-122.2011091,47.7042816,2
2452,578000,950,0,1350,0,2300,0,0,0,290,0,90,0,100,0,3,1,1,1,2019,-122.3982633,47.5172743,1
2453,820000,570,0,570,0,1390,510,250,260,0,1,0,0,490,0,2,1,1,1,2018,-122.3749166,47.6797426,1
2454,720000,1580,0,0,0,2780,1370,1200,0,500,1,200,0,150,0,4,1,1,1,1961,-122.1833887,47.5345435,2
2455,800000,1140,0,1250,0,2390,0,0,0,440,0,30,0,90,0,3,1,1,1,2018,-122.3674806,47.5328239,4
2456,1032580,1550,0,2000,0,3550,0,0,0,780,0,260,0,0,0,5,1,0,2,2017,-122.1713673,47.5336136,4
2457,525000,650,0,950,0,1600,0,0,0,420,0,0,0,0,0,3,1,0,2,1999,-122.2938322,47.570033,3
2458,660000,1800,0,0,0,1800,0,0,0,480,0,140,0,0,0,4,0,1,1,1965,-122.185036,47.72296,3
2459,930000,640,0,680,510,1830,0,0,0,0,0,20,60,430,0,3,1,0,2,2018,-122.3000602,47.5951696,1
2460,349000,1060,0,0,0,1060,0,0,0,0,0,0,0,0,0,3,0,0,1,1942,-122.288642,47.452522,3
2461,744000,2014,0,2107,0,5121,1000,1000,0,644,0,426,0,0,0,5,1,1,5,2016,-122.1852333,47.3602557,4
2462,1189000,1150,0,1730,0,2880,0,0,0,460,0,130,0,0,0,4,1,0,2,2018,-122.215992,47.7104003,4
2463,883000,1310,800,0,0,3080,970,970,0,0,0,490,0,0,0,3,1,0,1,1911,-122.2668476,47.5355942,3
2464,710500,1760,0,0,0,2460,840,700,140,230,1,0,0,0,0,3,1,1,1,1980,-122.1005466,47.6926379,2
2465,475000,750,0,0,0,750,750,0,0,0,0,100,0,0,100,2,0,0,1,1928,-122.371446,47.5375135,0
2466,515000,890,0,0,0,1520,790,630,0,0,1,60,0,40,0,3,0,0,2,1972,-122.2004144,47.724128,2
2467,994950,1210,790,1870,0,3870,0,0,0,560,0,350,0,0,0,5,1,1,2,2018,-122.1408368,47.4936641,4
2468,675000,740,0,810,0,1550,740,0,0,0,0,0,90,0,0,3,0,0,1,1902,-122.3092748,47.6054254,3
2469,695500,1540,0,0,0,1540,0,0,0,440,0,0,170,0,0,3,0,1,1,1957,-122.1751317,47.5684405,3
2470,520000,1340,0,1290,0,2630,0,0,0,520,0,260,0,0,0,5,0,0,2,1962,-122.3573651,47.7599079,4
2471,910000,2070,0,0,0,3200,2070,1130,0,0,1,0,0,790,0,5,0,2,1,1974,-122.2826579,47.6999981,2
2472,397500,1360,0,0,0,2260,1200,900,300,200,1,0,0,90,0,4,0,2,1,1977,-122.1345262,47.4442305,2
2473,649000,1340,0,510,0,1850,410,0,0,0,0,0,0,0,0,3,0,0,1,1907,-122.3297729,47.6557783,3
2474,912500,1530,0,0,0,1890,1530,360,400,0,0,0,0,0,100,3,1,1,1,1956,-122.4031922,47.5728363,0
2475,635000,1480,0,0,0,2300,1480,820,360,0,1,0,0,0,0,4,1,0,1,1956,-122.3492976,47.7275481,2
2476,650000,1540,0,0,0,2410,1440,870,570,0,1,0,0,430,0,3,0,2,1,1977,-122.363663,47.7722242,2
2477,1690134,860,0,1320,780,2960,0,0,0,400,0,110,0,480,0,4,1,2,1,2016,-122.2044466,47.6623178,1
2478,1700000,1830,0,0,0,3280,1560,1450,0,550,1,0,0,1700,0,4,1,0,2,1967,-122.2112814,47.5535389,2
2479,778000,680,0,700,0,1880,500,500,0,0,1,90,0,350,0,3,0,0,2,2016,-122.37545,47.678847,1
2480,336500,1220,0,0,0,1220,0,0,0,0,0,0,0,0,0,4,0,1,1,1954,-122.3243461,47.4178702,3
2481,410000,2070,0,0,0,2070,0,0,0,460,0,0,0,0,20,4,0,1,1,1964,-122.2851256,47.3581119,3
2482,630000,1220,0,620,0,1840,0,0,0,510,0,70,0,120,0,4,0,1,1,1959,-122.3185692,47.7345666,3
2483,550000,880,170,0,0,1050,0,0,0,290,0,110,0,0,0,3,0,0,1,1954,-122.2996231,47.7075395,3
2484,662000,1680,0,0,0,1680,0,0,0,390,0,110,0,430,0,3,1,0,1,1954,-122.2875097,47.7318166,3
2485,500000,1600,0,0,0,2080,870,480,240,200,1,0,0,0,0,5,1,1,1,1967,-122.2803869,47.7761573,2
2486,1965000,1580,0,1990,0,3570,0,0,0,580,0,390,0,450,0,4,1,0,3,2016,-122.1989572,47.6581865,4
2487,549000,360,0,360,310,1030,0,0,0,0,0,0,0,310,0,2,0,1,1,2016,-122.3809064,47.6903729,1
2488,500000,1640,0,1670,0,3310,0,0,0,700,0,40,0,750,0,4,2,0,1,1971,-122.1958045,47.3606244,4
2489,1149950,750,0,750,0,1910,750,410,340,0,1,0,60,500,0,4,0,1,3,2019,-122.3111474,47.6095968,1
2490,350000,1250,0,0,0,1250,0,0,0,0,0,0,0,0,0,4,0,0,1,1956,-122.3169441,47.4851412,3
2491,482000,860,0,0,0,1010,450,150,290,0,1,0,0,0,0,3,0,0,1,1947,-122.3212415,47.701135,3
2492,525000,1760,0,530,0,2290,0,0,0,670,0,0,0,90,0,2,0,0,2,1988,-122.1100027,47.3864527,3
2493,630000,1440,0,0,0,2060,620,620,0,0,1,0,0,60,0,4,1,0,2,1965,-122.326807,47.7261808,2
2494,400000,2170,0,0,0,2470,500,300,0,0,0,60,110,370,0,5,1,1,1,1931,-122.2832942,47.433435,2
2496,1025000,1010,290,790,0,2090,0,0,0,240,0,0,0,200,0,3,1,0,1,1980,-122.2849809,47.6351599,3
2497,1050000,1500,0,0,0,1500,0,0,0,660,0,60,0,470,0,3,0,1,1,1949,-122.2330527,47.5737444,3
2498,1238000,1220,0,1760,0,2980,0,0,0,500,0,200,0,0,0,4,1,1,2,2018,-122.2158863,47.7104695,4
2499,315000,1140,0,0,0,1140,0,0,0,270,0,0,0,0,10,3,1,0,1,1955,-122.3274838,47.4725542,3
2500,701000,2110,0,0,0,2110,0,0,0,530,0,80,0,720,0,3,0,2,1,1967,-122.1676357,47.4716096,3
2501,325000,1220,0,0,0,1820,1180,600,520,0,1,0,0,200,0,3,1,0,1,1959,-122.2163466,47.757941,2
2502,729500,1520,0,0,0,1520,0,0,0,410,0,90,70,0,55,3,0,0,1,1952,-122.2639073,47.5572458,3
2503,417950,580,0,630,0,1360,570,150,420,0,1,80,0,0,0,2,1,1,1,2016,-122.160761,47.4870325,1
2504,355000,1290,0,0,0,1780,1220,490,570,0,1,0,0,100,0,3,0,1,1,1976,-122.1920895,47.3106787,2
2505,306800,740,0,1000,0,1740,0,0,0,260,0,0,0,0,0,2,1,0,2,1981,-122.146071,47.378664,3
2506,609000,500,0,380,520,1400,0,0,0,0,0,0,130,240,0,2,0,1,1,2017,-122.3664985,47.5656182,1
2507,599000,790,0,0,0,1580,790,790,0,260,0,0,0,0,0,3,0,1,1,1954,-122.3020425,47.5437513,3
2508,879500,620,0,640,600,1860,0,0,0,0,0,0,70,260,0,3,1,1,1,2018,-122.2999397,47.5951933,1
2509,670000,480,0,430,0,1340,430,430,0,0,1,0,60,360,0,3,0,1,1,2018,-122.3659729,47.565965,1
2510,324950,960,0,0,0,1920,960,960,0,0,0,0,0,0,0,4,0,1,1,1955,-122.251373,47.5051357,3
2511,725000,420,0,480,440,1340,0,0,0,0,0,30,0,400,0,3,1,1,1,2017,-122.2902655,47.6879355,1
2512,575000,1090,0,0,0,1860,1060,770,290,0,1,0,0,80,0,3,1,0,1,1966,-122.2438355,47.7396641,2
2513,720000,1010,0,0,0,1010,1010,0,0,0,0,0,0,240,100,2,0,0,1,1939,-122.3166367,47.6878299,0
2514,769000,610,0,490,0,1560,460,460,0,0,1,0,0,120,0,3,0,1,1,2015,-122.3109325,47.5973345,1
2515,270000,1220,0,0,0,1220,1170,0,0,0,1,0,0,400,0,3,1,1,1,1966,-122.3234084,47.3311143,3
2516,945600,1280,0,0,0,2340,1060,1060,0,730,1,0,190,240,0,3,0,1,1,1950,-122.175997,47.5881269,2
2517,900000,1530,0,1380,0,2910,460,0,0,470,0,160,0,0,15,4,1,1,1,1971,-122.1727782,47.6135693,4
2518,502500,1390,0,0,0,2190,1230,800,330,150,1,0,0,250,0,4,1,0,2,1975,-122.3246201,47.767521,2
2519,1000000,1230,0,0,0,1730,1140,500,0,200,1,0,0,70,0,5,0,1,1,1952,-122.2753223,47.65939,2
2520,664950,1010,0,1515,0,2525,0,0,0,400,0,167,0,0,0,4,1,0,2,2018,-122.1572893,47.4370566,4
2521,999950,660,0,590,0,1810,560,560,0,0,1,130,0,510,0,4,1,1,1,2019,-122.3616034,47.6571648,1
2522,689900,530,0,530,0,1140,80,80,0,0,0,0,0,360,0,2,1,1,0,2016,-122.3981123,47.6748548,1
2523,1100000,1120,0,1640,0,2760,0,0,0,420,0,190,0,0,0,4,0,1,2,2016,-122.1699629,47.6678703,4
2524,234000,1180,0,0,0,1180,0,0,0,0,0,60,0,0,0,3,0,0,1,1954,-122.2575076,47.4972728,3
2525,880000,1250,0,0,0,1650,1250,400,0,320,1,80,0,420,100,2,0,0,1,1947,-122.2832111,47.749387,0
2526,965000,1460,0,0,0,2310,1350,850,500,0,1,0,0,150,0,5,1,1,1,1971,-122.1478003,47.6657326,2
